fecha,anio,mes,dia_semana,estacion,id_vaca,nombre_vaca,raza,sistema_produccion,edad_meses,numero_lactancia,peso_kg,temperatura_c,humedad_pct,precipitacion_mm,indice_thi,estres_termico,tipo_alimento,consumo_ms_kg,fibra_pct,proteina_dieta_pct,energia_mcal_kg,aditivo_1,aditivo_2,metano_g_dia,intensidad_metano,leche_kg_dia,grasa_pct,proteina_leche_pct,lactosa_pct,omega3_mg_l,antioxidantes_ppm,mastitis,celulas_somaticas,condicion_corporal
2024-04-01,2024,4,Monday,Primavera,VAC_001,Vaca_001,Jersey,Pastoreo,93,5,696.55,31.77,58.48,9.01,82.06,1,Omega Plus,23.6,33.87,16.92,1.2,Taninos,Ninguno,543.52,23.48,23.15,3.91,3.03,4.55,225.92,15.31,0,190290,3.17
2024-04-02,2024,4,Tuesday,Primavera,VAC_001,Vaca_001,Jersey,Pastoreo,93,5,668.46,31.6,71.48,6.88,84.03,1,Omega Plus,21.56,30.77,16.39,1.72,Taninos,Ninguno,472.52,19.92,23.72,3.92,3.19,4.63,251.58,12.82,0,179940,3.13
2024-04-03,2024,4,Wednesday,Primavera,VAC_001,Vaca_001,Jersey,Pastoreo,93,5,699.1,30.28,70.31,4.08,81.86,1,Omega Plus,22.51,28.16,17.44,1.75,Taninos,Ninguno,469.93,18.59,25.28,3.67,3.2,4.73,248.19,13.63,0,144912,2.9
2024-04-04,2024,4,Thursday,Primavera,VAC_001,Vaca_001,Jersey,Pastoreo,93,5,681.87,30.37,64.38,5.26,81.04,1,Omega Plus,27.12,32.32,17.32,1.72,Taninos,Ninguno,521.56,22.32,23.37,3.52,3.34,4.61,234.22,12.43,0,212811,2.92
2024-04-05,2024,4,Friday,Primavera,VAC_001,Vaca_001,Jersey,Pastoreo,93,5,653.98,31.21,66.32,0,82.58,1,Omega Plus,18.45,31.12,17.07,1.25,Taninos,Ninguno,471.81,21.44,22.01,4.01,3.19,4.62,232.19,13.45,0,173802,3.31
2024-04-06,2024,4,Saturday,Primavera,VAC_001,Vaca_001,Jersey,Pastoreo,93,5,655.57,27.86,65.43,2.67,77.56,1,Omega Plus,21.51,26.78,18.82,1.57,Taninos,Ninguno,487.96,21.14,23.09,3.49,3.11,4.57,235.27,16.55,0,145267,2.64
2024-04-07,2024,4,Sunday,Primavera,VAC_001,Vaca_001,Jersey,Pastoreo,93,5,673.74,31.83,77.56,4.24,85.44,1,Omega Plus,23.37,29.09,16.92,1.62,Taninos,Ninguno,486.39,20.55,23.67,3.97,3.28,4.75,236,13.61,0,220989,2.5
2024-04-08,2024,4,Monday,Primavera,VAC_001,Vaca_001,Jersey,Pastoreo,93,5,680.67,29.85,70.16,10.29,81.18,1,Omega Plus,18.6,29.1,15.98,1.66,Taninos,Ninguno,483.07,24.73,19.53,4.07,3.36,4.68,240.1,12.69,0,222898,3.37
2024-04-09,2024,4,Tuesday,Primavera,VAC_001,Vaca_001,Jersey,Pastoreo,93,5,692.9,29.92,74.79,0.88,81.99,1,Omega Plus,21.29,28.12,17.88,1.65,Taninos,Ninguno,445.01,19.61,22.69,3.86,3.01,4.82,235.27,12.48,0,178110,2.94
2024-04-10,2024,4,Wednesday,Primavera,VAC_001,Vaca_001,Jersey,Pastoreo,93,5,672.28,28.73,61.97,11.78,78.34,1,Omega Plus,24.06,28.54,17.42,1.48,Taninos,Ninguno,474.85,19.37,24.51,3.88,3.13,4.83,257.69,13.17,0,141479,2.94
2024-04-11,2024,4,Thursday,Primavera,VAC_001,Vaca_001,Jersey,Pastoreo,93,5,672.53,29.56,75.6,0,81.55,1,Omega Plus,18.97,32.38,17.23,1.52,Taninos,Ninguno,505.66,23.15,21.84,3.96,2.96,4.42,217.96,10.81,1,481933,3.49
2024-04-12,2024,4,Friday,Primavera,VAC_001,Vaca_001,Jersey,Pastoreo,93,5,682.31,28.18,70.34,0,78.69,1,Omega Plus,25.6,31.56,16.69,1.5,Taninos,Ninguno,494.8,19.82,24.97,3.63,3.22,5.1,243.59,12.34,0,195453,3.01
2024-04-13,2024,4,Saturday,Primavera,VAC_001,Vaca_001,Jersey,Pastoreo,93,5,683.65,28.05,63,0.54,77.5,1,Omega Plus,22.98,29.46,18.35,1.4,Taninos,Ninguno,477.17,20.3,23.5,3.65,3.32,4.83,250.16,12.05,0,235986,3.74
2024-04-14,2024,4,Sunday,Primavera,VAC_001,Vaca_001,Jersey,Pastoreo,93,5,669.12,31.32,67.12,0,82.88,1,Omega Plus,24.96,31.5,17.58,1.57,Taninos,Ninguno,479.14,20.6,23.26,3.82,3.2,4.65,250.4,7.78,0,177540,2.73
2024-04-15,2024,4,Monday,Primavera,VAC_001,Vaca_001,Jersey,Pastoreo,93,5,693.77,29.16,69.77,7.35,80.08,1,Omega Plus,27.04,27.81,17.03,1.44,Taninos,Ninguno,460.28,21,21.92,3.76,3.21,4.65,254.9,9.35,0,146158,3.12
2024-04-16,2024,4,Tuesday,Primavera,VAC_001,Vaca_001,Jersey,Pastoreo,93,5,672.91,31.4,69.51,7.58,83.4,1,Omega Plus,20.8,30.54,16.41,1.65,Taninos,Ninguno,466.59,21.6,21.6,3.91,3.15,4.63,211.87,16.79,0,163013,3.24
2024-04-17,2024,4,Wednesday,Primavera,VAC_001,Vaca_001,Jersey,Pastoreo,93,5,686.25,29.36,68.86,4.78,80.26,1,Omega Plus,25.13,30.7,17.51,1.57,Taninos,Ninguno,490.58,22.38,21.92,4.03,3.15,4.93,242.33,11.49,0,160350,2.78
2024-04-18,2024,4,Thursday,Primavera,VAC_001,Vaca_001,Jersey,Pastoreo,93,5,683.41,31.83,67.97,0,83.78,1,Omega Plus,20.85,28.86,17.54,1.49,Taninos,Ninguno,490.55,21.49,22.82,3.71,2.97,4.45,238.69,8.7,0,193509,3.42
2024-04-19,2024,4,Friday,Primavera,VAC_001,Vaca_001,Jersey,Pastoreo,93,5,661.96,30.85,62.32,0,81.4,1,Omega Plus,20.04,32.65,16.23,1.72,Taninos,Ninguno,491.59,21.58,22.78,3.74,3.33,4.56,245.04,12.08,0,188912,2.83
2024-04-20,2024,4,Saturday,Primavera,VAC_001,Vaca_001,Jersey,Pastoreo,93,5,656.87,28.24,71.07,5.95,78.87,1,Omega Plus,23.55,29.58,16.08,1.85,Taninos,Ninguno,484.78,20.16,24.05,3.73,3.38,4.71,255.07,10.08,0,184375,2.97
2024-04-21,2024,4,Sunday,Primavera,VAC_001,Vaca_001,Jersey,Pastoreo,93,5,675.54,30.1,63.47,0.24,80.51,1,Omega Plus,21.01,29.86,18.77,1.69,Taninos,Ninguno,471.43,20.62,22.86,3.81,2.99,4.69,237.1,12.95,0,143101,2.96
2024-04-22,2024,4,Monday,Primavera,VAC_001,Vaca_001,Jersey,Pastoreo,93,5,681.59,26.45,65.91,0.56,75.56,1,Omega Plus,18.05,27.32,17.39,1.5,Taninos,Ninguno,444.57,18.26,24.34,3.84,3.11,4.78,226.14,14.73,0,157941,3.15
2024-04-23,2024,4,Tuesday,Primavera,VAC_001,Vaca_001,Jersey,Pastoreo,93,5,676.28,25.84,64.49,0,74.5,1,Omega Plus,20.83,31.03,17.44,1.53,Taninos,Ninguno,515.77,19.33,26.69,4.23,3.12,4.62,221.84,13.3,0,175575,3.19
2024-04-24,2024,4,Wednesday,Primavera,VAC_001,Vaca_001,Jersey,Pastoreo,93,5,692.9,27.75,63.74,0,77.18,1,Omega Plus,19.47,26.72,17.32,1.27,Taninos,Ninguno,461.45,18.87,24.46,3.89,3.19,4.92,242.04,8.99,0,224990,3.68
2024-04-25,2024,4,Thursday,Primavera,VAC_001,Vaca_001,Jersey,Pastoreo,93,5,684.93,29.73,58.23,14.05,79.19,1,Omega Plus,22.63,30.73,15.34,1.57,Taninos,Ninguno,469.52,20.17,23.28,3.65,3.21,4.8,237.8,10.6,0,193348,2.9
2024-04-26,2024,4,Friday,Primavera,VAC_001,Vaca_001,Jersey,Pastoreo,93,5,676.69,28.6,70.06,12.92,79.28,1,Omega Plus,26.53,28.11,17.45,1.55,Taninos,Ninguno,466.44,19.97,23.36,4.02,3.41,4.69,258.16,12.13,0,180084,2.95
2024-04-27,2024,4,Saturday,Primavera,VAC_001,Vaca_001,Jersey,Pastoreo,93,5,669.43,28.53,68.53,4.54,78.96,1,Omega Plus,23.3,29.12,16.05,1.44,Taninos,Ninguno,468.21,19.49,24.02,3.91,3.16,4.61,253.63,13.98,0,247373,3.41
2024-04-28,2024,4,Sunday,Primavera,VAC_001,Vaca_001,Jersey,Pastoreo,93,5,682.01,26.05,73.7,0.49,75.86,1,Omega Plus,20.46,28.31,17.59,1.54,Taninos,Ninguno,484.07,20.35,23.79,3.72,3.25,4.48,241.37,13.65,0,179375,3.22
2024-04-29,2024,4,Monday,Primavera,VAC_001,Vaca_001,Jersey,Pastoreo,93,5,668.92,30.72,68.81,0,82.27,1,Omega Plus,24.37,30.36,17.07,1.71,Taninos,Ninguno,523.78,22.66,23.11,4.08,3.28,4.81,242.53,11.68,0,155106,2.92
2024-04-30,2024,4,Tuesday,Primavera,VAC_001,Vaca_001,Jersey,Pastoreo,94,5,679.98,28.33,65.12,0.27,78.2,1,Omega Plus,23.57,31.54,17.54,1.75,Taninos,Ninguno,485.06,20.47,23.69,3.85,3.04,4.81,220.38,9.7,0,213146,3.29
2024-05-01,2024,5,Wednesday,Primavera,VAC_001,Vaca_001,Jersey,Pastoreo,94,5,670.54,24.62,70.03,5.11,73.29,1,Omega Plus,19.14,29.68,17.81,1.49,Taninos,Ninguno,452.8,17.54,25.82,3.9,3.1,4.71,216.62,12.2,0,263224,3.06
2024-05-02,2024,5,Thursday,Primavera,VAC_001,Vaca_001,Jersey,Pastoreo,94,5,687.81,31.08,60.36,2.57,81.42,1,Omega Plus,19.78,29.12,18.68,1.71,Taninos,Ninguno,472.66,20.48,23.08,3.82,3.2,4.46,252.75,12.11,1,509402,3.25
2024-05-03,2024,5,Friday,Primavera,VAC_001,Vaca_001,Jersey,Pastoreo,94,5,688.16,30.61,64.91,2.61,81.48,1,Omega Plus,20.27,33.24,15.21,1.44,Taninos,Ninguno,500.01,20.85,23.99,3.97,3.23,4.41,224.72,7.55,0,251824,3.2
2024-05-04,2024,5,Saturday,Primavera,VAC_001,Vaca_001,Jersey,Pastoreo,94,5,692.39,24.96,60.4,9.63,72.8,1,Omega Plus,21.82,32.92,16.97,2.03,Taninos,Ninguno,513.33,19.36,26.52,3.74,2.95,4.65,224.63,16.81,0,189283,3.06
2024-05-05,2024,5,Sunday,Primavera,VAC_001,Vaca_001,Jersey,Pastoreo,94,5,678.79,29.78,67.03,4.38,80.59,1,Omega Plus,23.4,32.66,15.44,1.55,Taninos,Ninguno,496.96,21.19,23.45,3.67,3.25,4.63,241.21,8.92,0,184583,3.04
2024-05-06,2024,5,Monday,Primavera,VAC_001,Vaca_001,Jersey,Pastoreo,94,5,674.79,27.5,55.95,6.1,75.81,1,Omega Plus,21.87,31.61,16.94,1.84,Taninos,Ninguno,485.52,20.31,23.9,3.89,2.99,4.49,228.26,10.21,0,194025,3
2024-05-07,2024,5,Tuesday,Primavera,VAC_001,Vaca_001,Jersey,Pastoreo,94,5,684.39,31.25,54.6,0,80.69,1,Omega Plus,21.31,32.96,15.39,1.46,Taninos,Ninguno,482.16,20.62,23.38,4.28,2.98,4.61,247.09,12.04,0,210302,3.03
2024-05-08,2024,5,Wednesday,Primavera,VAC_001,Vaca_001,Jersey,Pastoreo,94,5,689.39,28.49,62.97,1.92,78.13,1,Omega Plus,19.38,31.64,16.66,1.9,Taninos,Ninguno,483.98,21.3,22.72,3.84,3.28,4.66,233.8,9.27,0,124734,2.6
2024-05-09,2024,5,Thursday,Primavera,VAC_001,Vaca_001,Jersey,Pastoreo,94,5,685.87,28.9,58.07,15.64,78.01,1,Omega Plus,21.21,31.38,16.7,1.4,Taninos,Ninguno,491.75,21.26,23.13,3.82,3.37,4.73,225.14,10.97,0,153274,3.38
2024-05-10,2024,5,Friday,Primavera,VAC_001,Vaca_001,Jersey,Pastoreo,94,5,703.85,29.34,52.48,2.01,77.81,1,Omega Plus,21.51,31.06,19.35,1.78,Taninos,Ninguno,504.75,21.74,23.22,3.44,3.24,4.84,255.95,10.75,0,183726,3.28
2024-05-11,2024,5,Saturday,Primavera,VAC_001,Vaca_001,Jersey,Pastoreo,94,5,695.12,26.38,62.6,6.53,75.07,1,Omega Plus,21.6,26.05,15.9,1.52,Taninos,Ninguno,471.9,18.36,25.7,3.9,3.33,5.1,238.5,13.22,0,200039,2.78
2024-05-12,2024,5,Sunday,Primavera,VAC_001,Vaca_001,Jersey,Pastoreo,94,5,679.5,27.15,54.59,4.62,75.16,1,Omega Plus,22.79,29.23,16.32,1.58,Taninos,Ninguno,502.2,20.23,24.83,3.55,3.39,4.66,228.38,14.3,0,242617,3.24
2024-05-13,2024,5,Monday,Primavera,VAC_001,Vaca_001,Jersey,Pastoreo,94,5,681.06,28.9,69.66,4.66,79.68,1,Omega Plus,20.63,30.47,16.19,1.34,Taninos,Ninguno,486.01,22.55,21.56,3.62,2.96,4.57,237.78,13.18,0,211936,2.98
2024-05-14,2024,5,Tuesday,Primavera,VAC_001,Vaca_001,Jersey,Pastoreo,94,5,673.82,26.32,52.08,0.13,73.74,1,Omega Plus,23.57,30.8,14.66,1.61,Taninos,Ninguno,487.78,21.17,23.04,3.73,3.27,4.52,223.86,13.07,0,190721,3.23
2024-05-15,2024,5,Wednesday,Primavera,VAC_001,Vaca_001,Jersey,Pastoreo,94,5,671.17,26.06,59.02,0,74.19,1,Omega Plus,21.74,29.57,16.77,1.62,Taninos,Ninguno,507.64,20.67,24.56,4,3.43,4.61,242.48,12.1,0,195597,2.86
2024-05-16,2024,5,Thursday,Primavera,VAC_001,Vaca_001,Jersey,Pastoreo,94,5,693.99,26.27,69.76,0,75.75,1,Omega Plus,22.19,28.14,17.91,1.67,Taninos,Ninguno,456.24,18.84,24.22,4.05,3.22,4.88,225.67,8.7,0,204570,3.08
2024-05-17,2024,5,Friday,Primavera,VAC_001,Vaca_001,Jersey,Pastoreo,94,5,691.89,31.06,54.68,2.7,80.46,1,Omega Plus,23.31,32.03,16.86,1.45,Taninos,Ninguno,506.19,22.82,22.18,3.83,3.47,4.74,246.14,11.94,0,222022,3.24
2024-05-18,2024,5,Saturday,Primavera,VAC_001,Vaca_001,Jersey,Pastoreo,94,5,695.55,27.72,53.8,3.51,75.83,1,Omega Plus,21.52,28.39,17.47,1.55,Taninos,Ninguno,458.26,18.19,25.19,3.97,3.23,4.7,226.82,14.01,0,188880,3.07
2024-05-19,2024,5,Sunday,Primavera,VAC_001,Vaca_001,Jersey,Pastoreo,94,5,667.83,27.35,50.52,0,74.91,1,Omega Plus,22.77,28.14,16.9,1.7,Taninos,Ninguno,496.55,20.5,24.22,3.97,3.32,4.53,218.51,11.96,0,162857,3.15
2024-05-20,2024,5,Monday,Primavera,VAC_001,Vaca_001,Jersey,Pastoreo,94,5,673.15,29.66,55.08,2.9,78.62,1,Omega Plus,21.38,28.78,16.88,1.71,Taninos,Ninguno,462.14,20.73,22.29,3.93,3.34,4.7,222.39,14.66,0,166500,3.18
2024-05-21,2024,5,Tuesday,Primavera,VAC_001,Vaca_001,Jersey,Pastoreo,94,5,671.11,28.18,55.39,0,76.65,1,Omega Plus,19.08,26.87,17.31,1.39,Taninos,Ninguno,451.59,18.24,24.76,3.76,2.97,4.88,241.54,11.57,0,177354,2.9
2024-05-22,2024,5,Wednesday,Primavera,VAC_001,Vaca_001,Jersey,Pastoreo,94,5,678.63,30.95,53.05,1.36,80.04,1,Omega Plus,21.41,28.16,17.04,1.65,Taninos,Ninguno,469.68,19.91,23.59,3.68,3.34,4.91,196.37,11.22,0,170708,2.88
2024-05-23,2024,5,Thursday,Primavera,VAC_001,Vaca_001,Jersey,Pastoreo,94,5,656.61,26.94,57.13,3.76,75.19,1,Omega Plus,21.64,30.41,19.54,1.59,Taninos,Ninguno,511.62,20.54,24.91,3.85,2.88,4.63,234.62,12.27,0,181907,3.18
2024-05-24,2024,5,Friday,Primavera,VAC_001,Vaca_001,Jersey,Pastoreo,94,5,677.38,23.62,65.36,6.72,71.37,0,Omega Plus,19.9,32.15,16.63,1.57,Taninos,Ninguno,479.04,19.18,24.98,3.57,3.11,4.84,259.74,13.49,0,121441,3.49
2024-05-25,2024,5,Saturday,Primavera,VAC_001,Vaca_001,Jersey,Pastoreo,94,5,659.66,28.04,58.97,5.05,76.96,1,Omega Plus,20.3,28.68,17.53,1.83,Taninos,Ninguno,468.08,19.5,24,3.81,3.54,4.8,241.69,13.81,0,168155,2.64
2024-05-26,2024,5,Sunday,Primavera,VAC_001,Vaca_001,Jersey,Pastoreo,94,5,682.47,27.46,51.69,1.25,75.2,1,Omega Plus,22.59,28.94,17.31,1.49,Taninos,Ninguno,474.06,18.82,25.19,3.61,3.45,4.47,243.51,14.19,0,170644,3.23
2024-05-27,2024,5,Monday,Primavera,VAC_001,Vaca_001,Jersey,Pastoreo,94,5,658.7,26.25,60.94,4.18,74.69,1,Omega Plus,25.4,30.55,17.93,1.6,Taninos,Ninguno,523.86,20.41,25.67,3.94,3.32,4.64,261.44,15.06,0,179224,3.52
2024-05-28,2024,5,Tuesday,Primavera,VAC_001,Vaca_001,Jersey,Pastoreo,94,5,677.23,26.53,59.32,3.39,74.88,1,Omega Plus,22.11,29.55,17.38,1.79,Taninos,Ninguno,496.8,20.02,24.81,3.9,3.12,4.76,247.18,15.93,0,161699,2.89
2024-05-29,2024,5,Wednesday,Primavera,VAC_001,Vaca_001,Jersey,Pastoreo,94,5,667.81,28.02,64.35,10.23,77.64,1,Omega Plus,21.65,27.21,16.82,1.55,Taninos,Ninguno,464.51,19.15,24.25,3.89,3.39,4.73,238.53,10.99,0,195875,3.53
2024-05-30,2024,5,Thursday,Primavera,VAC_001,Vaca_001,Jersey,Pastoreo,95,5,676.72,25.6,58.46,0,73.49,1,Omega Plus,26.34,30.38,15.67,1.67,Taninos,Ninguno,494.51,19.61,25.22,3.98,3.39,4.78,229.84,14.03,0,234799,2.98
2024-05-31,2024,5,Friday,Primavera,VAC_001,Vaca_001,Jersey,Pastoreo,95,5,683.7,25.13,58.24,0,72.81,1,Omega Plus,25.47,28.96,15.24,1.57,Taninos,Ninguno,509.28,19.82,25.69,3.62,2.98,4.68,266.92,11.36,0,147381,2.96
2024-06-01,2024,6,Saturday,Verano,VAC_001,Vaca_001,Jersey,Pastoreo,95,5,676.47,23.63,47.51,2.22,69.77,0,Omega Plus,18.7,33.17,17.23,1.38,Taninos,Ninguno,504.8,20.11,25.11,4.07,3.28,4.78,257.15,13,0,220078,3.4
2024-06-02,2024,6,Sunday,Verano,VAC_001,Vaca_001,Jersey,Pastoreo,95,5,683.49,27.76,64.25,0,77.25,1,Omega Plus,23.43,31.81,17.48,1.74,Taninos,Ninguno,488.52,20.51,23.82,4.02,3.07,4.6,251.58,12.67,0,231366,3.3
2024-06-03,2024,6,Monday,Verano,VAC_001,Vaca_001,Jersey,Pastoreo,95,5,670.41,28.39,56.11,16.61,77.05,1,Omega Plus,23.51,32.32,17.26,1.66,Taninos,Ninguno,474.85,19.6,24.22,4.06,3.18,4.79,218.56,11.83,0,173271,3.29
2024-06-04,2024,6,Tuesday,Verano,VAC_001,Vaca_001,Jersey,Pastoreo,95,5,674.66,23.35,51.9,2.29,69.79,0,Omega Plus,22.7,29.35,17.85,1.5,Taninos,Ninguno,500.82,19.23,26.04,3.9,3.49,4.69,235.04,8.56,0,200314,2.82
2024-06-05,2024,6,Wednesday,Verano,VAC_001,Vaca_001,Jersey,Pastoreo,95,5,684.63,25.94,51.42,16.03,73.16,1,Omega Plus,21.42,31.24,18.57,1.49,Taninos,Ninguno,508.43,20.76,24.49,3.77,3.29,4.67,236.03,14.31,0,169011,3.36
2024-06-06,2024,6,Thursday,Verano,VAC_001,Vaca_001,Jersey,Pastoreo,95,5,670.5,25.29,48.96,10.54,72.04,1,Omega Plus,19.13,29.29,18.09,1.41,Taninos,Ninguno,455.58,16.62,27.42,3.86,3.42,4.94,261.2,11.96,0,159101,3.01
2024-06-07,2024,6,Friday,Verano,VAC_001,Vaca_001,Jersey,Pastoreo,95,5,669.32,22.42,54.74,1.68,68.78,0,Omega Plus,21.52,33,17.59,1.81,Taninos,Ninguno,520.27,19.86,26.2,3.59,3.35,4.79,239.68,9.11,0,191012,2.86
2024-06-08,2024,6,Saturday,Verano,VAC_001,Vaca_001,Jersey,Pastoreo,95,5,682.12,25.77,51.43,5.62,72.94,1,Omega Plus,17.86,31.54,16.48,1.38,Taninos,Ninguno,480.63,18.55,25.9,3.34,2.99,4.51,238.82,9.2,0,150689,2.97
2024-06-09,2024,6,Sunday,Verano,VAC_001,Vaca_001,Jersey,Pastoreo,95,5,687.99,23.73,55.02,5.4,70.57,0,Omega Plus,20.91,32.39,18.03,1.64,Taninos,Ninguno,511.96,21.41,23.91,3.82,3.28,4.51,212.03,10.06,0,214621,2.89
2024-06-10,2024,6,Monday,Verano,VAC_001,Vaca_001,Jersey,Pastoreo,95,5,690.3,27.05,55.44,1.36,75.13,1,Omega Plus,21.71,29.79,17.53,1.61,Taninos,Ninguno,498.86,18.4,27.11,3.85,3.29,4.72,229.63,8.55,0,214542,3.3
2024-06-11,2024,6,Tuesday,Verano,VAC_001,Vaca_001,Jersey,Pastoreo,95,5,695.27,25.41,51.4,5.26,72.46,1,Omega Plus,23.72,30.71,15.03,1.54,Taninos,Ninguno,489.64,20.74,23.61,3.59,3.28,4.69,230.4,10.76,0,200676,3.35
2024-06-12,2024,6,Wednesday,Verano,VAC_001,Vaca_001,Jersey,Pastoreo,95,5,676.4,21.49,55.57,0,67.58,0,Omega Plus,21.77,32.99,16.68,1.75,Taninos,Ninguno,515.96,20.97,24.61,3.57,3.1,4.96,249.13,12.66,0,159850,2.99
2024-06-13,2024,6,Thursday,Verano,VAC_001,Vaca_001,Jersey,Pastoreo,95,5,668.59,23.53,61.07,13.78,70.85,0,Omega Plus,21.51,30.04,17.92,1.59,Taninos,Ninguno,448.8,18.19,24.67,3.58,3.22,5,203.09,12.93,0,160949,3.31
2024-06-14,2024,6,Friday,Verano,VAC_001,Vaca_001,Jersey,Pastoreo,95,5,679.75,23.31,50.66,0,69.63,0,Omega Plus,21.48,26.25,18.9,1.65,Taninos,Ninguno,446.82,18.21,24.54,3.55,3.32,4.5,228.35,11.74,0,156577,3.05
2024-06-15,2024,6,Saturday,Verano,VAC_001,Vaca_001,Jersey,Pastoreo,95,5,695.11,21.62,57.16,11.83,67.87,0,Omega Plus,22.4,28.5,15.03,1.53,Taninos,Ninguno,464.04,17.89,25.94,4.13,3.21,4.9,266.09,8.46,0,194789,3.38
2024-06-16,2024,6,Sunday,Verano,VAC_001,Vaca_001,Jersey,Pastoreo,95,5,670.79,21.2,49.18,6.99,66.77,0,Omega Plus,23.21,32.22,17.45,1.72,Taninos,Ninguno,503.91,19.09,26.39,3.87,3.05,4.77,230.32,11.02,0,146251,3.87
2024-06-17,2024,6,Monday,Verano,VAC_001,Vaca_001,Jersey,Pastoreo,95,5,661.69,23.33,47.85,4.03,69.41,0,Omega Plus,19.19,27.8,17.38,1.75,Taninos,Ninguno,451.52,17.8,25.37,4.05,3.19,4.77,250.78,12.8,0,215177,2.86
2024-06-18,2024,6,Tuesday,Verano,VAC_001,Vaca_001,Jersey,Pastoreo,95,5,670.02,20.45,62.2,0,66.56,0,Omega Plus,25.01,30.47,18.56,1.51,Taninos,Ninguno,484.92,17.96,26.99,3.65,3.28,4.7,249.62,17.58,0,113852,3.42
2024-06-19,2024,6,Wednesday,Verano,VAC_001,Vaca_001,Jersey,Pastoreo,95,5,670.97,22.22,55.76,0,68.59,0,Omega Plus,22.98,30.18,17.53,1.64,Taninos,Ninguno,505.25,20.78,24.31,3.87,3.33,4.74,229.69,13.59,0,197253,3.05
2024-06-20,2024,6,Thursday,Verano,VAC_001,Vaca_001,Jersey,Pastoreo,95,5,666.52,26.84,61.12,8.63,75.53,1,Omega Plus,22.93,27.7,16.21,1.68,Taninos,Ninguno,473.05,20.76,22.78,3.88,3.15,4.61,235.95,14.61,0,212749,3.45
2024-06-21,2024,6,Friday,Verano,VAC_001,Vaca_001,Jersey,Pastoreo,95,5,685.98,25.05,50.26,2.37,71.87,0,Omega Plus,25.3,26.21,16.71,1.63,Taninos,Ninguno,485.95,18.9,25.71,3.76,3.03,4.77,237.21,13.75,0,179405,3.19
2024-06-22,2024,6,Saturday,Verano,VAC_001,Vaca_001,Jersey,Pastoreo,95,5,685.22,24.63,48.96,9.29,71.18,0,Omega Plus,25.11,30.04,17.06,1.57,Taninos,Ninguno,486.02,19.24,25.26,3.77,3.28,4.78,221.04,12.43,0,194137,2.82
2024-06-23,2024,6,Sunday,Verano,VAC_001,Vaca_001,Jersey,Pastoreo,95,5,670.07,26.38,53.45,9.69,73.98,1,Omega Plus,21.68,28.76,16.43,1.41,Taninos,Ninguno,488.56,18.53,26.37,3.85,3.33,4.51,243.8,9.89,1,511984,3.12
2024-06-24,2024,6,Monday,Verano,VAC_001,Vaca_001,Jersey,Pastoreo,95,5,687.36,22.16,63.82,6.54,69.12,0,Omega Plus,18.89,27.08,14.21,1.32,Taninos,Ninguno,472.39,18.36,25.73,3.78,3.28,4.98,224.79,13.26,0,195751,3.32
2024-06-25,2024,6,Tuesday,Verano,VAC_001,Vaca_001,Jersey,Pastoreo,95,5,679.1,24.08,42.24,0,69.83,0,Omega Plus,22.17,31.18,18.09,1.65,Taninos,Ninguno,497.79,19.19,25.94,3.9,3.35,4.55,248.98,10.59,0,178852,2.31
2024-06-26,2024,6,Wednesday,Verano,VAC_001,Vaca_001,Jersey,Pastoreo,95,5,675.9,22.11,57.23,0,68.55,0,Omega Plus,23.19,31.21,16.51,1.77,Taninos,Ninguno,503.37,19.75,25.49,4.11,3.36,4.86,236.94,12.7,0,152181,3.3
2024-06-27,2024,6,Thursday,Verano,VAC_001,Vaca_001,Jersey,Pastoreo,95,5,685.7,23.66,49.87,0,70.02,0,Omega Plus,20.66,33.6,18.14,1.68,Taninos,Ninguno,491.1,18.52,26.52,4.29,3.53,4.53,237.66,9.89,0,227451,2.95
2024-06-28,2024,6,Friday,Verano,VAC_001,Vaca_001,Jersey,Pastoreo,95,5,688.53,23.04,47.18,0,68.97,0,Omega Plus,19.53,31.81,16.06,1.72,Taninos,Ninguno,459.95,18.63,24.68,3.57,3.15,4.8,217.64,12.07,1,574919,2.78
2024-06-29,2024,6,Saturday,Verano,VAC_001,Vaca_001,Jersey,Pastoreo,96,5,687.08,22.81,48.28,5.24,68.77,0,Omega Plus,23.1,30.09,16.86,1.58,Taninos,Ninguno,477.77,18.5,25.82,3.87,2.95,4.71,227.94,14.54,0,137490,2.79
2024-06-30,2024,6,Sunday,Verano,VAC_001,Vaca_001,Jersey,Pastoreo,96,5,676.36,22.31,45.78,7.15,67.94,0,Omega Plus,23.33,33.3,16.9,1.64,Taninos,Ninguno,514.61,20.15,25.54,3.64,3.1,4.51,227.51,10.63,0,145901,2.95
2024-07-01,2024,7,Monday,Verano,VAC_001,Vaca_001,Jersey,Pastoreo,96,5,673.74,26.08,53.38,4.61,73.58,1,Omega Plus,20.85,28.95,18.1,1.94,Taninos,Ninguno,471.48,20.89,22.57,3.55,3.57,4.5,257.67,13.53,0,152728,3.24
2024-07-02,2024,7,Tuesday,Verano,VAC_001,Vaca_001,Jersey,Pastoreo,96,5,689.87,23.31,49.89,5.06,69.56,0,Omega Plus,22.16,31.32,18.25,1.46,Taninos,Ninguno,488.28,19.82,24.64,4.11,3.09,4.86,254.9,14.44,0,120721,3.18
